	Open	High	Low	Close	Volume	TradingDate	Code
34	20060.0	20990.0	19440.0	20990.0	14100	2007-02-12	PTC
35	21790.0	21790.0	20370.0	21790.0	9700	2007-02-13	PTC
36	23020.0	23670.0	22220.0	23460.0	31500	2007-02-14	PTC
37	23760.0	24690.0	23670.0	24070.0	27500	2007-02-15	PTC
38	26480.0	26480.0	26230.0	26480.0	13200	2007-02-26	PTC
39	29100.0	29100.0	29100.0	29100.0	12300	2007-02-27	PTC
40	29100.0	32010.0	28860.0	29320.0	41800	2007-02-28	PTC
41	32410.0	32410.0	27780.0	29010.0	28700	2007-03-01	PTC
42	27160.0	29320.0	26850.0	29010.0	33600	2007-03-02	PTC
43	27780.0	30250.0	27780.0	30250.0	22900	2007-03-05	PTC
44	30860.0	32500.0	30550.0	32500.0	41000	2007-03-06	PTC
45	34570.0	34690.0	28700.0	28700.0	24900	2007-03-07	PTC
46	30370.0	30550.0	28390.0	28390.0	15900	2007-03-08	PTC
47	30860.0	31790.0	29940.0	30860.0	40400	2007-03-09	PTC
48	33640.0	33730.0	29630.0	32720.0	55300	2007-03-12	PTC
49	33020.0	34570.0	32720.0	33330.0	42900	2007-03-13	PTC
50	35800.0	35800.0	30860.0	33330.0	41000	2007-03-14	PTC
51	30370.0	30370.0	30370.0	30370.0	9600	2007-03-15	PTC
52	29320.0	33390.0	28390.0	33390.0	17200	2007-03-16	PTC
53	34570.0	35340.0	34570.0	35340.0	36100	2007-03-19	PTC
54	37040.0	37040.0	33330.0	34570.0	29500	2007-03-20	PTC
55	34570.0	35800.0	32410.0	33330.0	26900	2007-03-21	PTC
56	33640.0	35280.0	31790.0	32410.0	25400	2007-03-22	PTC
57	30860.0	33330.0	30860.0	31480.0	15400	2007-03-23	PTC
58	30800.0	31480.0	29540.0	31480.0	12300	2007-03-26	PTC
59	28700.0	28700.0	27280.0	31480.0	7500	2007-03-27	PTC
60	25000.0	30460.0	25000.0	30460.0	26700	2007-03-28	PTC
61	28980.0	28980.0	28980.0	28980.0	16200	2007-03-29	PTC
62	31760.0	31760.0	26540.0	28980.0	22800	2007-03-30	PTC
63	28550.0	28980.0	26670.0	26670.0	11000	2007-04-02	PTC
64	27010.0	27780.0	25150.0	25560.0	22800	2007-04-03	PTC
65	26540.0	27310.0	26300.0	26850.0	17800	2007-04-04	PTC
66	27010.0	27780.0	26230.0	26300.0	15400	2007-04-05	PTC
67	26390.0	26390.0	24690.0	25770.0	11200	2007-04-06	PTC
68	25770.0	25770.0	25310.0	25310.0	11900	2007-04-09	PTC
69	25460.0	25460.0	24690.0	25000.0	12100	2007-04-10	PTC
70	24690.0	24850.0	24380.0	24630.0	14600	2007-04-11	PTC
71	24380.0	24540.0	23920.0	24070.0	8400	2007-04-12	PTC
72	23610.0	23610.0	22220.0	22840.0	11500	2007-04-13	PTC
73	20990.0	21020.0	20680.0	20830.0	7900	2007-04-16	PTC
74	20680.0	20680.0	18830.0	18860.0	25200	2007-04-17	PTC
75	20930.0	20930.0	19440.0	20930.0	12800	2007-04-18	PTC
76	22220.0	22870.0	20830.0	21600.0	27100	2007-04-19	PTC
77	21600.0	21600.0	20680.0	20930.0	10700	2007-04-20	PTC
78	19600.0	19600.0	18950.0	19440.0	16700	2007-04-23	PTC
79	19170.0	19720.0	18700.0	19720.0	26000	2007-04-24	PTC
80	20220.0	20830.0	20220.0	20620.0	14200	2007-04-25	PTC
81	20060.0	21270.0	20060.0	20060.0	16800	2007-05-02	PTC
82	20220.0	20370.0	19940.0	19940.0	6200	2007-05-03	PTC
83	20060.0	20060.0	19170.0	19750.0	4900	2007-05-04	PTC
84	20370.0	21020.0	20340.0	20990.0	11800	2007-05-07	PTC
85	22190.0	22220.0	21600.0	21600.0	20600	2007-05-08	PTC
86	22410.0	22410.0	21020.0	21300.0	11000	2007-05-09	PTC
87	21600.0	21600.0	20680.0	20710.0	3200	2007-05-10	PTC
88	20990.0	21300.0	20990.0	20990.0	4200	2007-05-11	PTC
89	22380.0	22380.0	20990.0	21300.0	6600	2007-05-14	PTC
90	21760.0	21760.0	21050.0	21300.0	12200	2007-05-15	PTC
91	20990.0	21600.0	20990.0	21050.0	7600	2007-05-16	PTC
92	20830.0	21110.0	20830.0	21110.0	5900	2007-05-17	PTC
93	21020.0	21020.0	19940.0	20060.0	74100	2007-05-18	PTC
94	20370.0	20990.0	20370.0	20990.0	14500	2007-05-21	PTC
95	21600.0	22870.0	21170.0	22380.0	57100	2007-05-22	PTC
96	23460.0	24200.0	23460.0	23460.0	55400	2007-05-23	PTC
97	24070.0	24070.0	21700.0	21760.0	22900	2007-05-24	PTC
98	21600.0	23300.0	21600.0	23150.0	24800	2007-05-25	PTC
99	24070.0	24070.0	22870.0	23150.0	28400	2007-05-28	PTC
100	23150.0	23150.0	22530.0	22680.0	15000	2007-05-29	PTC
101	22530.0	22530.0	21760.0	22530.0	12600	2007-05-30	PTC
102	22380.0	23150.0	22380.0	22530.0	13300	2007-05-31	PTC
103	22840.0	22840.0	22190.0	22220.0	19200	2007-06-01	PTC
104	22070.0	22530.0	21790.0	21910.0	11600	2007-06-04	PTC
105	21140.0	21600.0	21140.0	21450.0	15200	2007-06-05	PTC
106	21300.0	22220.0	21300.0	22220.0	10400	2007-06-06	PTC
107	22500.0	22500.0	21910.0	22220.0	10300	2007-06-07	PTC
108	22070.0	22070.0	21570.0	21910.0	8800	2007-06-08	PTC
109	21170.0	21330.0	21140.0	21230.0	12600	2007-06-11	PTC
110	21300.0	21570.0	21300.0	21480.0	7100	2007-06-12	PTC
111	21570.0	21910.0	21450.0	21510.0	9500	2007-06-13	PTC
112	21600.0	21600.0	21450.0	21540.0	5800	2007-06-14	PTC
113	21480.0	21600.0	21300.0	21540.0	9800	2007-06-15	PTC
114	21640.0	21760.0	21140.0	21450.0	10000	2007-06-18	PTC
115	21050.0	21140.0	21050.0	21140.0	5100	2007-06-19	PTC
116	21110.0	21300.0	20990.0	20990.0	4700	2007-06-20	PTC
117	20740.0	20990.0	20740.0	20990.0	2000	2007-06-21	PTC
118	20990.0	21140.0	20680.0	20770.0	5300	2007-06-22	PTC
119	21300.0	21570.0	20990.0	20990.0	4900	2007-06-25	PTC
120	21300.0	21450.0	21140.0	21170.0	9700	2007-06-26	PTC
121	20990.0	20990.0	20370.0	20370.0	9700	2007-06-28	PTC
122	14660.0	14810.0	14480.0	14510.0	9800	2007-09-13	PTC
123	13920.0	14380.0	13920.0	14350.0	1600	2007-09-14	PTC
124	14040.0	14350.0	14040.0	14200.0	4200	2007-09-17	PTC
125	14140.0	14200.0	14070.0	14200.0	14000	2007-09-18	PTC
126	14200.0	14600.0	14200.0	14510.0	26200	2007-09-19	PTC
127	14570.0	15120.0	14510.0	14750.0	15700	2007-09-20	PTC
128	14510.0	14690.0	14510.0	14510.0	8300	2007-09-21	PTC
129	14510.0	14570.0	14410.0	14410.0	8000	2007-09-24	PTC
130	14660.0	15890.0	14660.0	15860.0	35800	2007-09-25	PTC
131	16600.0	16600.0	15280.0	15430.0	29900	2007-09-26	PTC
132	15430.0	15740.0	15280.0	15310.0	13800	2007-09-27	PTC
133	15740.0	16820.0	15430.0	16050.0	55800	2007-09-28	PTC
134	17100.0	17560.0	16510.0	17560.0	33700	2007-10-01	PTC
135	19260.0	19260.0	18360.0	19200.0	78300	2007-10-02	PTC
136	19140.0	20930.0	18210.0	20930.0	67600	2007-10-03	PTC
137	20860.0	20860.0	20860.0	20860.0	32300	2007-10-04	PTC
138	22930.0	22930.0	22930.0	22930.0	103600	2007-10-05	PTC
139	25220.0	25220.0	21910.0	22530.0	102700	2007-10-08	PTC
140	23120.0	23150.0	21760.0	22720.0	73300	2007-10-09	PTC
141	22680.0	22680.0	22070.0	22440.0	43900	2007-10-10	PTC
142	22220.0	22990.0	22220.0	22530.0	29200	2007-10-11	PTC
143	22470.0	24690.0	22220.0	24350.0	66400	2007-10-15	PTC
144	25590.0	25590.0	24230.0	25520.0	160800	2007-10-16	PTC
145	26230.0	26540.0	22680.0	23150.0	43900	2007-10-17	PTC
146	23150.0	23150.0	22380.0	22530.0	32700	2007-10-18	PTC
147	22530.0	24810.0	22530.0	23920.0	44600	2007-10-19	PTC
148	24810.0	25890.0	23460.0	23760.0	41700	2007-10-22	PTC
149	23550.0	23550.0	22990.0	23150.0	27000	2007-10-23	PTC
150	23390.0	23460.0	22990.0	23150.0	34100	2007-10-24	PTC
151	23460.0	23760.0	22070.0	23460.0	86800	2007-10-25	PTC
152	23150.0	24070.0	22990.0	23760.0	83600	2007-10-26	PTC
153	24070.0	25000.0	23460.0	24040.0	89500	2007-10-29	PTC
154	25150.0	26230.0	23150.0	24070.0	37900	2007-10-30	PTC
155	23760.0	23760.0	22900.0	23150.0	7800	2007-10-31	PTC
156	22840.0	23460.0	22380.0	23180.0	30900	2007-11-01	PTC
157	23460.0	23610.0	22560.0	22990.0	32000	2007-11-02	PTC
158	22960.0	23150.0	21910.0	21940.0	21400	2007-11-05	PTC
159	21940.0	22220.0	21050.0	21140.0	27100	2007-11-06	PTC
160	21600.0	22680.0	21570.0	21640.0	18300	2007-11-07	PTC
161	21790.0	21910.0	20990.0	20990.0	10500	2007-11-08	PTC
162	21300.0	21300.0	19750.0	20520.0	23800	2007-11-09	PTC
163	19910.0	20060.0	18830.0	18860.0	15000	2007-11-12	PTC
164	18520.0	18830.0	17380.0	17590.0	36000	2007-11-13	PTC
165	17280.0	19380.0	16360.0	19380.0	7800	2007-11-14	PTC
166	20180.0	20180.0	18520.0	18830.0	27600	2007-11-15	PTC
167	18520.0	18980.0	17900.0	18830.0	22500	2007-11-16	PTC
168	19140.0	19290.0	18550.0	18980.0	11600	2007-11-19	PTC
169	18210.0	19140.0	18180.0	18520.0	22500	2007-11-20	PTC
170	17590.0	18830.0	17590.0	18670.0	11700	2007-11-21	PTC
171	18520.0	19140.0	18360.0	18610.0	14500	2007-11-22	PTC
172	18670.0	18670.0	18210.0	18520.0	10600	2007-11-23	PTC
173	18360.0	18830.0	18360.0	18700.0	17600	2007-11-26	PTC
174	18830.0	18950.0	18520.0	18520.0	13500	2007-11-27	PTC
175	18520.0	18580.0	18360.0	18360.0	13700	2007-11-28	PTC
176	18360.0	18830.0	18360.0	18670.0	10600	2007-11-29	PTC
177	18830.0	18830.0	18210.0	18830.0	10900	2007-11-30	PTC
178	18520.0	18830.0	18520.0	18670.0	15900	2007-12-03	PTC
179	18700.0	20400.0	18700.0	20090.0	48100	2007-12-04	PTC
180	20680.0	21230.0	19440.0	19810.0	16900	2007-12-05	PTC
181	20060.0	20060.0	19440.0	19880.0	10100	2007-12-06	PTC
182	19440.0	19910.0	19440.0	19660.0	15400	2007-12-07	PTC
183	20060.0	20060.0	18520.0	18520.0	11800	2007-12-10	PTC
184	19070.0	19290.0	18580.0	19140.0	10000	2007-12-11	PTC
185	18580.0	19440.0	18520.0	18980.0	10000	2007-12-12	PTC
186	18830.0	18980.0	18670.0	18830.0	3700	2007-12-13	PTC
187	18830.0	18950.0	18610.0	18830.0	3800	2007-12-14	PTC
188	18520.0	18520.0	18120.0	18120.0	7100	2007-12-17	PTC
189	17620.0	18060.0	16510.0	18060.0	9200	2007-12-18	PTC
190	17590.0	18980.0	17590.0	18210.0	16900	2007-12-19	PTC
191	18210.0	18210.0	17870.0	17870.0	2900	2007-12-20	PTC
192	17280.0	17900.0	17280.0	17870.0	10900	2007-12-21	PTC
193	19350.0	19350.0	17280.0	17590.0	16800	2007-12-24	PTC
194	17310.0	18060.0	17010.0	17440.0	12600	2007-12-25	PTC
195	17280.0	17560.0	17010.0	17280.0	28800	2007-12-26	PTC
196	17590.0	17590.0	17130.0	17280.0	19100	2007-12-27	PTC
197	16970.0	18210.0	16970.0	18210.0	17700	2007-12-28	PTC
198	17900.0	17900.0	17500.0	17590.0	10000	2008-01-02	PTC
199	17560.0	17560.0	16670.0	16970.0	8100	2008-01-03	PTC
200	16670.0	16970.0	16480.0	16510.0	17400	2008-01-04	PTC
201	16360.0	16670.0	15460.0	15520.0	9600	2008-01-07	PTC
202	16670.0	16670.0	15590.0	16020.0	12100	2008-01-08	PTC
203	16050.0	16050.0	15430.0	15740.0	11000	2008-01-09	PTC
204	14810.0	15370.0	14810.0	15180.0	10100	2008-01-10	PTC
205	15000.0	15740.0	15000.0	15430.0	17500	2008-01-11	PTC
206	15220.0	15220.0	13830.0	13890.0	23000	2008-01-14	PTC
207	13300.0	13330.0	12620.0	13150.0	44000	2008-01-15	PTC
208	13730.0	14070.0	13120.0	14070.0	12800	2008-01-16	PTC
209	15120.0	15120.0	13580.0	14510.0	34900	2008-01-17	PTC
210	14200.0	15430.0	14200.0	14970.0	19500	2008-01-18	PTC
211	15430.0	16450.0	14850.0	14910.0	17400	2008-01-21	PTC
212	14810.0	14810.0	13580.0	14540.0	22700	2008-01-22	PTC
213	14290.0	14290.0	13580.0	14200.0	14300	2008-01-23	PTC
214	14200.0	14810.0	13890.0	13890.0	14100	2008-01-24	PTC
215	13580.0	14170.0	13430.0	13890.0	19000	2008-01-25	PTC
216	13580.0	13950.0	13580.0	13920.0	8900	2008-01-28	PTC
217	13580.0	15120.0	13580.0	14510.0	40300	2008-01-29	PTC
218	14970.0	15460.0	14970.0	15460.0	32900	2008-01-30	PTC
219	15430.0	15740.0	14350.0	15430.0	29600	2008-01-31	PTC
220	16730.0	16790.0	15740.0	16360.0	37300	2008-02-01	PTC
221	16050.0	16050.0	14850.0	15120.0	8300	2008-02-12	PTC
222	15090.0	15120.0	14780.0	14810.0	16900	2008-02-13	PTC
223	14810.0	15120.0	14810.0	15120.0	23100	2008-02-14	PTC
224	15030.0	15120.0	14510.0	15120.0	32400	2008-02-15	PTC
225	13890.0	14230.0	13640.0	14200.0	39700	2008-02-18	PTC
226	14200.0	14630.0	13890.0	14440.0	40200	2008-02-19	PTC
227	14350.0	14440.0	12960.0	13270.0	27600	2008-02-20	PTC
228	12960.0	12960.0	12160.0	12160.0	49400	2008-02-21	PTC
229	11020.0	13270.0	11020.0	12530.0	45200	2008-02-22	PTC
230	12840.0	12960.0	12220.0	12960.0	32000	2008-02-25	PTC
231	13580.0	14200.0	11880.0	12190.0	25900	2008-02-26	PTC
232	12070.0	12960.0	11730.0	12350.0	32000	2008-02-27	PTC
233	12350.0	12380.0	11730.0	12350.0	14700	2008-02-28	PTC
234	12040.0	12280.0	11880.0	12280.0	14500	2008-02-29	PTC
235	11730.0	12190.0	11730.0	11880.0	55400	2008-03-03	PTC
236	11450.0	11450.0	10740.0	10740.0	68600	2008-03-04	PTC
237	10770.0	11110.0	9880.0	10430.0	60000	2008-03-05	PTC
238	11110.0	11480.0	11110.0	11480.0	2300	2008-03-06	PTC
239	12560.0	12560.0	12560.0	12560.0	8600	2008-03-07	PTC
240	13800.0	13800.0	12350.0	12960.0	78600	2008-03-10	PTC
241	12190.0	12620.0	12160.0	12190.0	37700	2008-03-11	PTC
242	12190.0	13120.0	11880.0	12500.0	36600	2008-03-12	PTC
243	13120.0	13120.0	12350.0	12500.0	54200	2008-03-13	PTC
244	12650.0	12650.0	11980.0	12190.0	22600	2008-03-14	PTC
245	12500.0	12500.0	11480.0	11880.0	40500	2008-03-17	PTC
246	12130.0	12130.0	10800.0	10800.0	36300	2008-03-18	PTC
247	11570.0	11730.0	10650.0	11110.0	24400	2008-03-19	PTC
248	11110.0	11110.0	10490.0	10490.0	35000	2008-03-20	PTC
249	10800.0	10800.0	9570.0	9720.0	35400	2008-03-21	PTC
250	9260.0	9260.0	8890.0	8890.0	19600	2008-03-24	PTC
251	8700.0	8950.0	8060.0	8180.0	35700	2008-03-25	PTC
252	7720.0	8980.0	7720.0	8950.0	14100	2008-03-26	PTC
253	8950.0	8950.0	8950.0	8950.0	400	2008-03-27	PTC
254	9100.0	9100.0	9100.0	9100.0	100	2008-03-28	PTC
255	9260.0	9260.0	9260.0	9260.0	500	2008-03-31	PTC
256	9440.0	9440.0	9440.0	9440.0	100	2008-04-01	PTC
257	9630.0	9630.0	9630.0	9630.0	100	2008-04-02	PTC
258	9810.0	9810.0	9810.0	9810.0	2500	2008-04-03	PTC
259	10000.0	10000.0	10000.0	10000.0	200	2008-04-04	PTC
260	10280.0	10280.0	10280.0	10280.0	3700	2008-04-07	PTC
261	10560.0	10560.0	10000.0	10180.0	32700	2008-04-08	PTC
262	10490.0	10490.0	9940.0	9940.0	5400	2008-04-09	PTC
263	9750.0	9750.0	9750.0	9750.0	100	2008-04-10	PTC
264	9480.0	9480.0	9480.0	9480.0	21500	2008-04-11	PTC
265	9200.0	9200.0	9200.0	9200.0	25700	2008-04-16	PTC
266	8950.0	9440.0	8950.0	9440.0	45200	2008-04-17	PTC
267	9540.0	9540.0	8980.0	8980.0	29100	2008-04-18	PTC
268	9350.0	9350.0	8980.0	8980.0	17500	2008-04-21	PTC
269	8830.0	8830.0	8830.0	8830.0	19600	2008-04-22	PTC
270	8580.0	8580.0	8580.0	8580.0	20100	2008-04-23	PTC
271	8330.0	8550.0	8330.0	8330.0	32600	2008-04-24	PTC
272	8460.0	8490.0	8150.0	8180.0	23600	2008-04-25	PTC
273	8020.0	8330.0	7990.0	8020.0	18700	2008-04-28	PTC
274	8020.0	8020.0	7810.0	7870.0	12600	2008-04-29	PTC
275	7690.0	7900.0	7690.0	7690.0	19600	2008-05-05	PTC
276	7560.0	7720.0	7560.0	7560.0	20700	2008-05-06	PTC
277	7380.0	7380.0	7380.0	7380.0	29100	2008-05-07	PTC
278	7160.0	7160.0	7160.0	7160.0	24600	2008-05-08	PTC
279	6980.0	6980.0	6980.0	6980.0	29900	2008-05-09	PTC
280	6980.0	6980.0	6980.0	6980.0	0	2008-05-12	PTC
281	6790.0	6790.0	6790.0	6790.0	1600	2008-05-13	PTC
282	6790.0	6790.0	6790.0	6790.0	0	2008-05-14	PTC
283	6600.0	6600.0	6600.0	6600.0	100	2008-05-15	PTC
284	6420.0	6450.0	6420.0	6420.0	3100	2008-05-16	PTC
285	6230.0	6230.0	6230.0	6230.0	100	2008-05-19	PTC
286	6050.0	6050.0	6050.0	6050.0	1300	2008-05-20	PTC
287	5890.0	5890.0	5890.0	5890.0	1500	2008-05-21	PTC
288	5740.0	5740.0	5740.0	5740.0	300	2008-05-22	PTC
289	5590.0	5590.0	5590.0	5590.0	100	2008-05-23	PTC
290	5430.0	5430.0	5430.0	5430.0	100	2008-05-26	PTC
291	5280.0	5280.0	5280.0	5280.0	100	2008-05-27	PTC
292	5120.0	5120.0	5120.0	5120.0	1200	2008-05-28	PTC
293	5000.0	5000.0	5000.0	5000.0	5900	2008-05-29	PTC
294	4880.0	4880.0	4880.0	4880.0	1200	2008-05-30	PTC
295	4630.0	4630.0	4630.0	4630.0	100	2008-06-03	PTC
296	4510.0	4510.0	4510.0	4510.0	100	2008-06-04	PTC
297	4380.0	4380.0	4380.0	4380.0	100	2008-06-05	PTC
298	4260.0	4260.0	4260.0	4260.0	100	2008-06-06	PTC
299	4140.0	4140.0	4140.0	4140.0	600	2008-06-09	PTC
300	4010.0	4010.0	4010.0	4010.0	7400	2008-06-10	PTC
301	3920.0	4100.0	3920.0	4100.0	24000	2008-06-11	PTC
302	4100.0	4140.0	4010.0	4140.0	16600	2008-06-12	PTC
303	4200.0	4200.0	4200.0	4200.0	7300	2008-06-13	PTC
304	4320.0	4320.0	4320.0	4320.0	2500	2008-06-16	PTC
305	4440.0	4440.0	4440.0	4440.0	1900	2008-06-17	PTC
306	4570.0	4570.0	4320.0	4320.0	10700	2008-06-18	PTC
307	4380.0	4380.0	4380.0	4380.0	200	2008-06-19	PTC
308	4230.0	4230.0	4230.0	4230.0	100	2008-06-20	PTC
309	4070.0	4200.0	4070.0	4200.0	17900	2008-06-23	PTC
310	4230.0	4230.0	4100.0	4200.0	11600	2008-06-24	PTC
311	4290.0	4320.0	4230.0	4320.0	20500	2008-06-25	PTC
312	4320.0	4320.0	4140.0	4140.0	9200	2008-06-26	PTC
313	4010.0	4320.0	4010.0	4170.0	12200	2008-06-27	PTC
314	4170.0	4200.0	4040.0	4200.0	7800	2008-06-30	PTC
315	4170.0	4260.0	4170.0	4260.0	16200	2008-07-01	PTC
316	4380.0	4380.0	4200.0	4380.0	42600	2008-07-02	PTC
317	4510.0	4510.0	4510.0	4510.0	3700	2008-07-03	PTC
318	4660.0	4660.0	4630.0	4660.0	6800	2008-07-04	PTC
319	4850.0	4850.0	4480.0	4480.0	27000	2008-07-07	PTC
320	4510.0	4510.0	4510.0	4510.0	34400	2008-07-08	PTC
321	4510.0	4510.0	4350.0	4410.0	13000	2008-07-09	PTC
322	4380.0	4540.0	4230.0	4540.0	63800	2008-07-10	PTC
323	4600.0	4600.0	4480.0	4600.0	68300	2008-07-11	PTC
324	4750.0	4750.0	4690.0	4750.0	10600	2008-07-14	PTC
325	4940.0	4940.0	4940.0	4940.0	3700	2008-07-15	PTC
326	5120.0	5120.0	4810.0	5120.0	32400	2008-07-16	PTC
327	5250.0	5250.0	5220.0	5250.0	50600	2008-07-17	PTC
328	5400.0	5430.0	5060.0	5060.0	19600	2008-07-18	PTC
329	4910.0	4910.0	4910.0	4910.0	500	2008-07-21	PTC
330	4720.0	4720.0	4720.0	4720.0	100	2008-07-22	PTC
331	4540.0	4540.0	4540.0	4540.0	13000	2008-07-23	PTC
332	4380.0	4480.0	4380.0	4380.0	38000	2008-07-24	PTC
333	4230.0	4230.0	4230.0	4230.0	12200	2008-07-25	PTC
334	4070.0	4380.0	4070.0	4380.0	33800	2008-07-28	PTC
335	4140.0	4290.0	4070.0	4260.0	31300	2008-07-29	PTC
336	4290.0	4350.0	4100.0	4140.0	31700	2008-07-30	PTC
337	4070.0	4200.0	4040.0	4040.0	37300	2008-07-31	PTC
338	3950.0	3980.0	3920.0	3920.0	5900	2008-08-01	PTC
339	3800.0	3800.0	3770.0	3770.0	14200	2008-08-04	PTC
340	3640.0	3700.0	3640.0	3640.0	40300	2008-08-05	PTC
341	3770.0	3800.0	3700.0	3800.0	5500	2008-08-06	PTC
342	3890.0	3890.0	3770.0	3800.0	18400	2008-08-07	PTC
343	3950.0	4010.0	3730.0	4010.0	16900	2008-08-08	PTC
344	4140.0	4140.0	4010.0	4140.0	14300	2008-08-11	PTC
345	4260.0	4260.0	4170.0	4260.0	49100	2008-08-12	PTC
346	4140.0	4200.0	4100.0	4100.0	7600	2008-08-13	PTC
347	3980.0	4290.0	3980.0	4290.0	47500	2008-08-14	PTC
348	4320.0	4320.0	4290.0	4320.0	44600	2008-08-15	PTC
349	4540.0	4540.0	4230.0	4320.0	14600	2008-08-18	PTC
350	4170.0	4320.0	4010.0	4200.0	8400	2008-08-19	PTC
351	4010.0	4010.0	3920.0	3920.0	21400	2008-08-20	PTC
352	3670.0	4170.0	3670.0	3950.0	15700	2008-08-21	PTC
353	4010.0	4070.0	3860.0	3920.0	18900	2008-08-22	PTC
354	3890.0	4200.0	3890.0	4200.0	32300	2008-08-25	PTC
355	4440.0	4440.0	4440.0	4440.0	11800	2008-08-26	PTC
356	4750.0	4750.0	4510.0	4750.0	80100	2008-08-27	PTC
357	5000.0	5030.0	4440.0	4440.0	27400	2008-08-28	PTC
358	4320.0	4630.0	4290.0	4630.0	27500	2008-08-29	PTC
359	4660.0	4660.0	4660.0	4660.0	20600	2008-09-03	PTC
360	4970.0	4970.0	4720.0	4940.0	57100	2008-09-04	PTC
361	5280.0	5280.0	5120.0	5280.0	42100	2008-09-05	PTC
362	5620.0	5620.0	5400.0	5620.0	123600	2008-09-08	PTC
363	5990.0	5990.0	5990.0	5990.0	27900	2008-09-09	PTC
364	6390.0	6390.0	5590.0	5680.0	52100	2008-09-10	PTC
365	5400.0	5400.0	5400.0	5400.0	10700	2008-09-11	PTC
366	5030.0	5030.0	5030.0	5030.0	11300	2008-09-12	PTC
367	4690.0	5370.0	4690.0	4720.0	42100	2008-09-15	PTC
368	4750.0	4750.0	4440.0	4440.0	23100	2008-09-16	PTC
369	4200.0	4320.0	4200.0	4200.0	25500	2008-09-17	PTC
370	3920.0	3920.0	3920.0	3920.0	6000	2008-09-18	PTC
371	4170.0	4170.0	4170.0	4170.0	7300	2008-09-19	PTC
372	4440.0	4440.0	4440.0	4440.0	1300	2008-09-22	PTC
373	4440.0	4630.0	4140.0	4440.0	8400	2008-09-23	PTC
374	4320.0	4320.0	4200.0	4200.0	12700	2008-09-24	PTC
375	4200.0	4480.0	4070.0	4380.0	10900	2008-09-25	PTC
376	4480.0	4480.0	4170.0	4200.0	8000	2008-09-26	PTC
377	4070.0	4170.0	4010.0	4010.0	16900	2008-09-29	PTC
378	3770.0	3770.0	3770.0	3770.0	13600	2008-09-30	PTC
379	4010.0	4010.0	3890.0	4010.0	24500	2008-10-01	PTC
380	4260.0	4260.0	4140.0	4260.0	20400	2008-10-02	PTC
381	4010.0	4200.0	3950.0	4200.0	9900	2008-10-03	PTC
382	4010.0	4010.0	3730.0	3730.0	39900	2008-10-06	PTC
383	3610.0	3610.0	3550.0	3550.0	34100	2008-10-07	PTC
384	3580.0	3700.0	3580.0	3700.0	9000	2008-10-08	PTC
385	3550.0	3770.0	3550.0	3700.0	35900	2008-10-09	PTC
386	3800.0	3800.0	3390.0	3490.0	28400	2008-10-10	PTC
387	3550.0	3550.0	3390.0	3390.0	8700	2008-10-13	PTC
